generation,best_fitness,worst_fitness,mean_fitness,median_fitness,std_fitness,num_modules
1,1.0346351646915555,0.04316983317495804,0.21215288752664757,0.13448533200677404,0.21219965320716896,10
2,1.0346351646915555,0.06400411819966438,0.25072756661478696,0.18280961314008148,0.21337982944297257,10
3,1.5049761296398572,0.08854535200635609,0.3421689492706726,0.2208961292256824,0.29803562571284764,9
4,1.5049761296398572,0.1339792642851286,0.35568616592538527,0.22629221641969016,0.2901605629391373,9
5,1.5049761296398572,0.18084417327567504,0.4111978860555257,0.312622165610764,0.2855318193895022,9
6,1.5049761296398572,0.20132158476109446,0.4482387337247049,0.3572644426337764,0.27684544956533313,9
7,1.5049761296398572,0.24453195419465912,0.5414357790874266,0.5109553777008445,0.2719771815213699,9
8,1.5049761296398572,0.2892592797444648,0.5778303775522435,0.512251252477553,0.2732003229683458,9
9,1.5049761296398572,0.3015479626612705,0.5799759784895963,0.512251252477553,0.27117080250683073,9
10,1.5049761296398572,0.31407550713225946,0.589955632261296,0.5142479246285423,0.26400630133958797,9
11,1.5049761296398572,0.3319699103810181,0.6301905390486967,0.5251882543349581,0.288673035430601,9
12,1.5049761296398572,0.3536273078650452,0.6505837483227043,0.5487819429139378,0.28021302919631713,9
13,1.5049761296398572,0.3572644426337764,0.6654210298709625,0.5639809908505881,0.27584686311543327,9
14,1.5049761296398572,0.4191825038169231,0.6757495977855843,0.5639809908505881,0.26708126500546087,9
15,1.5049761296398572,0.4222491808968661,0.6933961713029488,0.5687794589524686,0.26703555399125595,9
