generation,best_fitness,worst_fitness,mean_fitness,median_fitness,std_fitness,num_modules
1,1.6650995536804725,0.19854976066952684,0.43577355954706093,0.37564517021596827,0.34150856539959695,20
2,1.6650995536804725,0.30813834999100254,0.4770347035970604,0.4007560779240308,0.324040984800266,20
3,1.6650995536804725,0.3511987397147599,0.538278136141363,0.4273926074649981,0.3216618842126171,20
4,1.6650995536804725,0.362352566788075,0.5441591754063156,0.4314116550812855,0.31885405946775386,20
5,1.6650995536804725,0.4007560779240308,0.5765746971097171,0.45260678386561415,0.3139980329694506,20
6,1.6650995536804725,0.4273926074649981,0.6015570984400324,0.48625759271435165,0.30582644288519034,20
7,1.6650995536804725,0.4314116550812855,0.6166015273009152,0.5184294270041018,0.2997760761888213,20
8,1.6650995536804725,0.45260678386561415,0.6322451093094947,0.5216053231320797,0.29348811017324766,20
9,1.6650995536804725,0.45260678386561415,0.6322451093094947,0.5216053231320797,0.29348811017324766,20
10,1.6650995536804725,0.45260678386561415,0.6322451093094947,0.5216053231320797,0.29348811017324766,20
11,1.6650995536804725,0.47953094924613315,0.6493898535851563,0.5512349042063647,0.2871996503788137,20
12,1.6650995536804725,0.48625759271435165,0.6504077580210476,0.5512349042063647,0.28662230325896965,20
13,1.6650995536804725,0.4932797493674434,0.680929824247415,0.5622060858152621,0.2918463494144327,20
14,1.6650995536804725,0.4964425635972312,0.6981646038944548,0.6058230928319485,0.2841318074930702,20
15,1.6650995536804725,0.5439302539109182,0.7340506990737796,0.6370232958668222,0.2701713291856998,20
16,1.6650995536804725,0.5761670774729809,0.7576232571771545,0.6587917126659518,0.26074332471450257,20
17,1.6650995536804725,0.5761670774729809,0.7576232571771545,0.6587917126659518,0.26074332471450257,20
18,1.6650995536804725,0.6007260523478274,0.7903509666865747,0.7142508506001115,0.2666556443868006,20
19,1.6650995536804725,0.6058230928319485,0.7972947970598722,0.7142508506001115,0.2629578314624704,20
20,1.6650995536804725,0.6058230928319485,0.7972947970598722,0.7142508506001115,0.2629578314624704,20
21,1.6650995536804725,0.623198336796945,0.8059735730896572,0.7290753577219294,0.2586074964122785,20
22,1.6650995536804725,0.623198336796945,0.8059735730896572,0.7290753577219294,0.2586074964122785,20
23,1.6650995536804725,0.623198336796945,0.8059735730896572,0.7290753577219294,0.2586074964122785,20
24,1.6650995536804725,0.6240847426746973,0.8112699943502073,0.7290753577219294,0.25560605822278537,20
25,1.6650995536804725,0.6240847426746973,0.8112699943502073,0.7290753577219294,0.25560605822278537,20
26,1.6650995536804725,0.6240847426746973,0.8112699943502073,0.7290753577219294,0.25560605822278537,20
27,1.6650995536804725,0.6240847426746973,0.8112699943502073,0.7290753577219294,0.25560605822278537,20
28,1.6650995536804725,0.6370232958668222,0.823007930125845,0.7360047332787235,0.25073696971803827,20
29,1.6650995536804725,0.6370232958668222,0.823007930125845,0.7360047332787235,0.25073696971803827,20
30,1.6650995536804725,0.6458749075097134,0.8280014364799896,0.7360047332787235,0.2477108971309446,20
