generation,best_fitness,worst_fitness,mean_fitness,median_fitness,std_fitness,num_modules
1,0.6023318660645551,0.19776561083477937,0.3641105972713944,0.33869649463238344,0.11976386161533364,8
2,0.8107601693362371,0.29798948398596975,0.4383959240562739,0.4263451141304691,0.13325107361451696,14
3,0.8107601693362371,0.33116822395298445,0.4613772527462935,0.43484774705304297,0.12305456941769577,14
4,0.8700857633759161,0.4150008455415315,0.5355801158782535,0.49914262316143937,0.13278320093002866,8
5,0.8700857633759161,0.43484774705304297,0.5645435366746938,0.528006142149766,0.12831324464549068,8
6,0.8700857633759161,0.43484774705304297,0.5645435366746938,0.528006142149766,0.12831324464549068,8
7,0.8700857633759161,0.45675038392518597,0.6061951410194365,0.5917099030711754,0.10645190640487676,8
8,0.8700857633759161,0.528006142149766,0.642312019241697,0.6102279981974411,0.09672803811775514,8
9,0.8700857633759161,0.528006142149766,0.642312019241697,0.6102279981974411,0.09672803811775514,8
10,0.8700857633759161,0.5460221856255557,0.6510100431928868,0.6204295531641484,0.09179881008962885,8
11,0.8700857633759161,0.5629966941251272,0.6574777200143433,0.6212165667072276,0.08749056107124817,8
12,0.8700857633759161,0.5889391549327199,0.6698851289515865,0.6430373379474077,0.08640186327869315,8
13,0.8700857633759161,0.5889391549327199,0.6698851289515865,0.6430373379474077,0.08640186327869315,8
14,0.8700857633759161,0.5917099030711754,0.682692926296464,0.6495528876971697,0.08768328310105414,8
15,0.8700857633759161,0.6023318660645551,0.688195082921844,0.6545818028675014,0.08337389341538931,8
16,0.8700857633759161,0.6023318660645551,0.688195082921844,0.6545818028675014,0.08337389341538931,8
17,0.8700857633759161,0.6102279981974411,0.6905978397812407,0.6545818028675014,0.08135978493118423,8
18,0.8700857633759161,0.6102279981974411,0.6905978397812407,0.6545818028675014,0.08135978493118423,8
19,0.8700857633759161,0.6102279981974411,0.6905978397812407,0.6545818028675014,0.08135978493118423,8
