generation,best_fitness,worst_fitness,mean_fitness,median_fitness,std_fitness,num_modules
1,1.2890356033965096,0.17647001988256175,0.36844866833384005,0.3102805011947576,0.21402683504463976,9
2,1.2890356033965096,0.20522291612679142,0.3919486159943683,0.3394473681665464,0.20197743203156038,9
3,1.2890356033965096,0.23237011286847437,0.408773471370665,0.3485455455338151,0.19223332769478224,9
4,1.2890356033965096,0.2778423690683165,0.4575444185708996,0.41738927093493594,0.2099527652897391,9
5,1.5211725900934336,0.3102805011947576,0.5166013826951169,0.4205805003125566,0.27312425339108715,14
6,1.5211725900934336,0.3361772181370346,0.5546708327313963,0.4492049928571231,0.2856531384515584,14
7,1.5211725900934336,0.3394473681665464,0.5588974017990349,0.46297429016619623,0.2833175100444818,14
8,1.5211725900934336,0.3395442373793918,0.561014670792129,0.46297429016619623,0.2819034302842064,14
9,1.5211725900934336,0.34938345382466524,0.5735555716747872,0.48076490941129063,0.2754962648442524,14
10,1.5211725900934336,0.4029654379593687,0.6185280201013811,0.518563841067028,0.2719359762082187,14
11,1.5211725900934336,0.4190889069038408,0.6290694720307677,0.5278010103546251,0.2680056332941727,14
12,1.5211725900934336,0.4205805003125566,0.630738536187812,0.5278010103546251,0.2668461445987212,14
13,1.5211725900934336,0.4314819193160644,0.668534622360185,0.5535280213520015,0.2778188953452136,14
14,1.5211725900934336,0.4442885453681559,0.6983718054791879,0.5552511201117388,0.27619012902769163,14
15,1.5211725900934336,0.46297429016619623,0.7401572991747483,0.6116123647924571,0.2818630207098341,14
16,1.5211725900934336,0.48076490941129063,0.7491744260710662,0.6161472404862192,0.2750713931940389,14
17,1.5211725900934336,0.5120465439071384,0.8002622061066433,0.6746918040526919,0.2750946530737851,14
18,1.5211725900934336,0.5120465439071384,0.8002622061066433,0.6746918040526919,0.2750946530737851,14
19,1.5211725900934336,0.5369216469159879,0.8069323827338816,0.6746918040526919,0.2695292763589711,14
20,1.5211725900934336,0.5535280213520015,0.813313427445473,0.6746918040526919,0.26424558674161114,14
21,1.5681174119054522,0.5552511201117388,0.8558648229484797,0.7986660921013531,0.28725618033766953,18
22,1.5681174119054522,0.5828188100803599,0.8876540199763151,0.8160021400670776,0.2737639129697058,18
23,1.6659307034272286,0.5923496506957313,0.923757749754544,0.8440013215469874,0.3012245072493605,14
24,1.6659307034272286,0.5923496506957313,0.923757749754544,0.8440013215469874,0.3012245072493605,14
25,1.6659307034272286,0.6161472404862192,0.9267952191985155,0.8440013215469874,0.2981840858443857,14
26,1.6659307034272286,0.617868857259817,0.9409105218177204,0.8468480370091693,0.2931245125686957,14
27,1.6659307034272286,0.6198301185905467,0.9618434351524137,0.853948415580636,0.29172759981345564,14
28,1.6659307034272286,0.6348435448073217,0.9645589077806754,0.853948415580636,0.28889682734485084,14
29,1.6659307034272286,0.6357089205657115,0.9703863273463995,0.853948415580636,0.28390738468795357,14
30,1.8535317090267922,0.6593771782416238,1.037871732453053,0.9755074880935458,0.3140806970535389,14
31,1.8535317090267922,0.6651986986336061,1.0548580971006778,0.9803653207709817,0.3068480929808854,14
32,1.8535317090267922,0.7207669997981351,1.1033740886177483,0.9977806944823523,0.3023531575470728,14
33,1.8535317090267922,0.7207669997981351,1.1033740886177483,0.9977806944823523,0.3023531575470728,14
34,1.8535317090267922,0.7295092397278905,1.1121921026673125,0.9977806944823523,0.2948299955752597,14
35,1.8535317090267922,0.7986660921013531,1.148743018823507,1.0396063190623657,0.3125588304613124,14
36,1.8535317090267922,0.7990149421167422,1.1657266752369988,1.055956157882436,0.3068660016779923,14
37,1.8535317090267922,0.8001248395602857,1.1671414664856747,1.055956157882436,0.30526570275461556,14
38,1.8535317090267922,0.8001248395602857,1.1671414664856747,1.055956157882436,0.30526570275461556,14
39,1.8535317090267922,0.8414586795770288,1.2117307560042219,1.1413865927607676,0.2844176089256168,14
40,1.8535317090267922,0.8414586795770288,1.2117307560042219,1.1413865927607676,0.2844176089256168,14
