generation,best_fitness,worst_fitness,mean_fitness,median_fitness,std_fitness,num_modules
1,0.9716318356778781,0.1900241072408951,0.39895469374891573,0.3257438653822437,0.19382604673336623,24
2,0.9716318356778781,0.29053520533526406,0.4613556317125473,0.4485193415806441,0.1769363910900867,24
3,0.9716318356778781,0.3257438653822437,0.5079731767862848,0.4602713455318444,0.161565793567538,24
4,0.9716318356778781,0.3538995616778934,0.5197444892225077,0.4602713455318444,0.15143799876159975,24
5,0.9716318356778781,0.3660869743063714,0.5271780817002695,0.46540344884432144,0.14574442156368525,24
6,0.9716318356778781,0.44182723397394175,0.5697255851566463,0.5068142563337265,0.1477263019676124,24
7,1.0006434028624578,0.45555957452010837,0.6189123623657656,0.5857503683278529,0.17301935994599682,12
8,1.0006434028624578,0.46540344884432144,0.6512452306884895,0.5923962286395572,0.17265723661822632,12
9,1.0006434028624578,0.5411713202248466,0.7225383749893926,0.653728638705033,0.15431230274934893,12
10,1.0006434028624578,0.550080476075426,0.7290747729053788,0.653728638705033,0.14845691385128948,12
11,1.0006434028624578,0.5857503683278529,0.7369987064583867,0.6689394793705462,0.1417103368237057,12
12,1.0006434028624578,0.5969191013809276,0.7630631562962248,0.7794594705625635,0.1295701887101432,12
13,1.0006434028624578,0.5969191013809276,0.7630631562962248,0.7794594705625635,0.1295701887101432,12
14,1.0006434028624578,0.6275048308289187,0.7719030046725789,0.7794594705625635,0.12000496203613209,12
15,1.0006434028624578,0.6392172889646391,0.7965036808137737,0.7896538739724162,0.1255759181751547,12
16,1.0006434028624578,0.6564874573046464,0.7993979935742697,0.7896538739724162,0.12233765073086157,12
17,1.0006434028624578,0.6633847237544345,0.8064447381155861,0.7896538739724162,0.11682287971311593,12
18,1.0006434028624578,0.6633847237544345,0.8064447381155861,0.7896538739724162,0.11682287971311593,12
19,1.0006434028624578,0.6678371860745621,0.8163674660896026,0.8122256433646803,0.11039448101143719,12
20,1.0006434028624578,0.6798731617724663,0.8303810514982416,0.8159303704013661,0.09919931482304742,12
