generation,best_fitness,worst_fitness,mean_fitness,median_fitness,std_fitness,num_modules
1,0.4181442963199794,0.10646975025753339,0.19022708076779105,0.15517146803205759,0.0800832766691345,18
2,0.4617822968678544,0.17599496959513827,0.26458404504671823,0.21779598561753846,0.09120431972200779,8
3,0.4617822968678544,0.21779598561753846,0.3057769579033038,0.3015137778492386,0.07270735568923159,8
4,0.4617822968678544,0.2525651223944895,0.34279443185071184,0.3291067922034524,0.062380513184805024,8
5,0.7884331138762489,0.33341878117814844,0.4696655142640746,0.4181442963199794,0.13859061186611302,8
6,0.7884331138762489,0.340236480248032,0.49097960464188306,0.4406829812851067,0.12349338687870744,8
7,0.7884331138762489,0.4181442963199794,0.518742473092811,0.46296995050749823,0.10478439914936588,8
8,0.7884331138762489,0.4181442963199794,0.518742473092811,0.46296995050749823,0.10478439914936588,8
9,0.8329068099603149,0.4406829812851067,0.5580031357663866,0.49019155879884607,0.12755180648216283,8
10,0.8329068099603149,0.45831040177897364,0.5852105770651627,0.5093142983475984,0.13426911181179169,8
11,0.8329068099603149,0.4617822968678544,0.60361255269612,0.5349880867109804,0.13070090397052314,8
12,0.8329068099603149,0.488324340552269,0.6190240537514438,0.5596104491379204,0.11831093032753745,8
13,0.8329068099603149,0.509824266708588,0.6531585009609981,0.5866321858504193,0.11341506102397331,8
14,0.8329068099603149,0.509824266708588,0.6531585009609981,0.5866321858504193,0.11341506102397331,8
15,0.8329068099603149,0.5349880867109804,0.6697469592774374,0.6243101354929532,0.09922419006592403,8
16,0.8329068099603149,0.5349880867109804,0.6697469592774374,0.6243101354929532,0.09922419006592403,8
17,0.8329068099603149,0.5349880867109804,0.6697469592774374,0.6243101354929532,0.09922419006592403,8
18,0.8329068099603149,0.5596104491379204,0.6772050870885424,0.6244856204442406,0.09190866378416714,8
19,0.8329068099603149,0.5768316213505055,0.6804597434104799,0.6244856204442406,0.08830777361274818,8
20,0.8329068099603149,0.5866321858504193,0.6896940198466043,0.6685233413730286,0.0825977717823567,8
21,0.8329068099603149,0.5866321858504193,0.6896940198466043,0.6685233413730286,0.0825977717823567,8
22,0.8329068099603149,0.5866321858504193,0.6896940198466043,0.6685233413730286,0.0825977717823567,8
23,1.446517368669805,0.5986663250011711,0.7613511184148863,0.679134109350462,0.22030502816843447,8
24,1.446517368669805,0.5986663250011711,0.7613511184148863,0.679134109350462,0.22030502816843447,8
25,1.446517368669805,0.5986663250011711,0.7613511184148863,0.679134109350462,0.22030502816843447,8
26,1.446517368669805,0.6174342697016377,0.7740411670401147,0.6876429385839956,0.21488778521242527,8
27,1.446517368669805,0.6174342697016377,0.7740411670401147,0.6876429385839956,0.21488778521242527,8
28,1.446517368669805,0.6174342697016377,0.7740411670401147,0.6876429385839956,0.21488778521242527,8
29,1.446517368669805,0.6243101354929532,0.8357205015852115,0.7509469085039112,0.2621176934445063,8
30,1.446517368669805,0.6244856204442406,0.8373090446023818,0.7509469085039112,0.26088651642645894,8
31,1.446517368669805,0.6244856204442406,0.8373090446023818,0.7509469085039112,0.26088651642645894,8
32,1.446517368669805,0.6244856204442406,0.8373090446023818,0.7509469085039112,0.26088651642645894,8
33,1.446517368669805,0.6685233413730286,0.9433999328787991,0.7884331138762489,0.28528434296757615,8
34,1.446517368669805,0.679134109350462,0.9794875207632532,0.8009871116543572,0.27545116450698554,8
35,1.446517368669805,0.679134109350462,0.9794875207632532,0.8009871116543572,0.27545116450698554,8
36,1.446517368669805,0.6876429385839956,0.9827739215648733,0.8009871116543572,0.27206246594614897,8
37,1.446517368669805,0.6876429385839956,0.9827739215648733,0.8009871116543572,0.27206246594614897,8
38,1.446517368669805,0.6876429385839956,0.9827739215648733,0.8009871116543572,0.27206246594614897,8
39,1.446517368669805,0.6876429385839956,0.9827739215648733,0.8009871116543572,0.27206246594614897,8
40,1.446517368669805,0.7185709189699044,0.9857382927432469,0.8009871116543572,0.26900723462098064,8
41,1.446517368669805,0.7232153927244761,1.0233294470134306,0.8329068099603149,0.26042787105932524,8
42,1.446517368669805,0.7671722768704206,1.0497125887204837,0.9145102706175701,0.23712384833971586,8
43,1.446517368669805,0.7884331138762489,1.0637352499240056,0.9354442113126797,0.22464810395846047,8
44,1.446517368669805,0.7884331138762489,1.0637352499240056,0.9354442113126797,0.22464810395846047,8
45,1.446517368669805,0.7884331138762489,1.0637352499240056,0.9354442113126797,0.22464810395846047,8
46,1.446517368669805,0.7884331138762489,1.0637352499240056,0.9354442113126797,0.22464810395846047,8
47,1.446517368669805,0.7884331138762489,1.0637352499240056,0.9354442113126797,0.22464810395846047,8
48,1.446517368669805,0.7884331138762489,1.0637352499240056,0.9354442113126797,0.22464810395846047,8
49,1.446517368669805,0.7884331138762489,1.0637352499240056,0.9354442113126797,0.22464810395846047,8
50,1.446517368669805,0.7884331138762489,1.0637352499240056,0.9354442113126797,0.22464810395846047,8
51,1.446517368669805,0.7884331138762489,1.0637352499240056,0.9354442113126797,0.22464810395846047,8
52,1.446517368669805,0.7884331138762489,1.0637352499240056,0.9354442113126797,0.22464810395846047,8
53,1.446517368669805,0.8009871116543572,1.0672262979076124,0.9354442113126797,0.22063237807386588,8
54,1.446517368669805,0.8009871116543572,1.0672262979076124,0.9354442113126797,0.22063237807386588,8
55,1.446517368669805,0.8009871116543572,1.0672262979076124,0.9354442113126797,0.22063237807386588,8
56,1.446517368669805,0.8009871116543572,1.0672262979076124,0.9354442113126797,0.22063237807386588,8
57,1.446517368669805,0.8009871116543572,1.0672262979076124,0.9354442113126797,0.22063237807386588,8
58,1.446517368669805,0.8009871116543572,1.0672262979076124,0.9354442113126797,0.22063237807386588,8
59,1.446517368669805,0.8009871116543572,1.0672262979076124,0.9354442113126797,0.22063237807386588,8
60,1.446517368669805,0.8009871116543572,1.0672262979076124,0.9354442113126797,0.22063237807386588,8
61,1.4833627981102342,0.8303256896795289,1.1240909384456022,1.1015743959864772,0.23231210856594509,18
62,1.4833627981102342,0.8303256896795289,1.1240909384456022,1.1015743959864772,0.23231210856594509,18
63,1.4833627981102342,0.8303256896795289,1.1240909384456022,1.1015743959864772,0.23231210856594509,18
64,1.4833627981102342,0.8303256896795289,1.1240909384456022,1.1015743959864772,0.23231210856594509,18
65,1.4833627981102342,0.8303256896795289,1.1240909384456022,1.1015743959864772,0.23231210856594509,18
66,1.4833627981102342,0.8303256896795289,1.1240909384456022,1.1015743959864772,0.23231210856594509,18
67,1.4833627981102342,0.8303256896795289,1.1240909384456022,1.1015743959864772,0.23231210856594509,18
68,1.4833627981102342,0.8329068099603149,1.1705534402712827,1.1696647702121103,0.2245377113249359,18
69,1.4833627981102342,0.8329068099603149,1.1705534402712827,1.1696647702121103,0.2245377113249359,18
70,1.4833627981102342,0.8329068099603149,1.1705534402712827,1.1696647702121103,0.2245377113249359,18
71,1.4833627981102342,0.8329068099603149,1.1705534402712827,1.1696647702121103,0.2245377113249359,18
72,1.4833627981102342,0.8329068099603149,1.1705534402712827,1.1696647702121103,0.2245377113249359,18
73,1.9267890221839343,0.8762497310954565,1.2617102912899176,1.2343602592714433,0.2833105416651628,20
74,1.9267890221839343,0.8762497310954565,1.2617102912899176,1.2343602592714433,0.2833105416651628,20
75,1.9267890221839343,0.9145102706175701,1.3167107672158622,1.3065886721888023,0.26671972249674236,20
76,1.9267890221839343,0.9145102706175701,1.3167107672158622,1.3065886721888023,0.26671972249674236,20
77,1.9267890221839343,0.9145102706175701,1.3167107672158622,1.3065886721888023,0.26671972249674236,20
78,1.9267890221839343,0.9145102706175701,1.3167107672158622,1.3065886721888023,0.26671972249674236,20
79,1.9267890221839343,0.9354442113126797,1.3210464731642066,1.3065886721888023,0.260496729354628,20
80,1.9267890221839343,0.9354442113126797,1.3210464731642066,1.3065886721888023,0.260496729354628,20
81,1.9267890221839343,0.9354442113126797,1.3210464731642066,1.3065886721888023,0.260496729354628,20
82,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
83,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
84,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
85,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
86,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
87,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
88,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
89,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
90,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
91,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
92,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
93,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
94,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
95,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
96,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
97,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
98,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
99,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
100,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
101,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
102,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
103,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
104,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
105,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
106,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
107,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
108,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
109,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
110,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
111,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
112,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
113,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
114,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
115,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
116,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
117,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
118,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
119,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
120,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
121,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
122,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
123,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
124,1.9267890221839343,0.9665387419977025,1.3237235817143236,1.3065886721888023,0.25665693793903976,20
