generation,best_fitness,best_fitness_flat,best_fitness_uneven,best_fitness_crater,worst_fitness,worst_fitness_flat,worst_fitness_uneven,worst_fitness_crater,mean_fitness,mean_fitness_flat,mean_fitness_uneven,mean_fitness_crater,median_fitness,median_fitness_flat,median_fitness_uneven,median_fitness_crater,std_fitness,num_modules,time_per_generation,total_elapsed_time
1,4.204049044783502,1.5030543121325206,1.3565667334989062,1.3444279991520751,1.7871969712746352,0.5497885746175489,0.566066890190441,0.6713415064666454,2.605584784115167,1.0066981389634957,0.7808469561128036,0.8180396890388683,2.4693495725069146,1.20808716062762,0.521532361318665,0.7397300505606295,0.6463252044696252,9,8463.950846195221,33422.97761917114
2,4.204049044783502,1.5030543121325206,1.3565667334989062,1.3444279991520751,2.158458199773133,1.235569509680236,0.3129704923598691,0.6099181977330279,2.8511380189703335,1.1123012003670019,0.8413171515431065,0.8975196670602262,2.585640254805805,0.7016913106078686,0.7246571816274671,1.1592917625704693,0.6523257628977391,9,8338.28233575821,41761.25995492935
3,4.204049044783502,1.5030543121325206,1.3565667334989062,1.3444279991520751,2.4006598748455543,0.8605279124201882,0.5860461041021336,0.9540858583232327,2.966317062462795,1.1358926358509118,0.852591110517582,0.9778333160943017,2.685651231032503,1.0595038663796215,0.7080677135358645,0.9180796511170168,0.5844136994313426,9,10416.620797395706,52177.88075232506
4,4.204049044783502,1.5030543121325206,1.3565667334989062,1.3444279991520751,2.585640254805805,0.7016913106078686,0.7246571816274671,1.1592917625704693,3.189189757172557,1.267375307587554,0.9312112032428892,0.9906032463421133,2.893852199976931,1.3136521430107664,0.6212649592527049,0.9589350977134599,0.5819806788765888,9,9492.375877141953,61670.25662946701
5,4.204049044783502,1.5030543121325206,1.3565667334989062,1.3444279991520751,2.685651231032503,1.0595038663796215,0.7080677135358645,0.9180796511170168,3.3960722581876146,1.3632387465489502,1.0238309083546038,1.0090026032840609,3.2874932003042656,1.945165060364316,0.5685273208801358,0.7738008190598139,0.548323350620558,9,9700.594601154327,71370.85123062134
6,6.533928066712919,3.185767877773034,2.1997384790710184,1.1484217098688665,2.7681387072993573,1.0788349678506146,0.5899108683002722,1.0993928711484704,3.655762274608441,1.4545381750616053,1.1368986346256427,1.0643254649211933,3.5695590075504846,1.5887417748653752,1.6239845412361409,0.3568326914489684,0.7265864596048706,14,8314.812617778778,79685.66384840012
7,6.533928066712919,3.185767877773034,2.1997384790710184,1.1484217098688665,3.112913637997671,0.85857082339483,0.955362235170696,1.298980579432145,3.8243293819656756,1.5096188019436088,1.2419400999717998,1.0727704800502675,3.7149252030909796,1.8306533438524548,0.7564922555141337,1.1277796037243912,0.6528047526884757,14,9680.518137216568,89366.18198561668
8,6.533928066712919,3.185767877773034,2.1997384790710184,1.1484217098688665,3.2416845425713925,1.2209768116764335,1.2001418637242667,0.8205658671706924,3.930134420505887,1.5604984969655764,1.3128090957328127,1.056826827807497,4.002717314965205,2.151933266113803,1.1587930549821948,0.6919909938692068,0.5979813778847511,14,7865.264755725861,97231.44674134254
9,6.533928066712919,3.185767877773034,2.1997384790710184,1.1484217098688665,3.371022822030316,1.0145890713678845,1.647442369027446,0.7089913816349855,4.017972198235219,1.5933822987996507,1.3513850293341534,1.0732048701014136,4.002717314965205,2.151933266113803,1.1587930549821948,0.6919909938692068,0.556687022754233,14,8692.079644918442,105923.52638626099
10,6.533928066712919,3.185767877773034,2.1997384790710184,1.1484217098688665,3.475981124157416,1.9467426728630977,0.725397103934762,0.8038413473595566,4.078621976627525,1.6353630685023535,1.3365444058327554,1.1067145022924139,4.204049044783502,1.5030543121325206,1.3565667334989062,1.3444279991520751,0.5253171202746282,14,8394.768411397934,114318.29479765892
11,6.533928066712919,3.185767877773034,2.1997384790710184,1.1484217098688665,3.5832002911191276,0.7797474727276703,2.2676902550146063,0.5357625633768509,4.145098715448203,1.6203725626233514,1.348844935924499,1.17588121690035,4.204049044783502,1.5030543121325206,1.3565667334989062,1.3444279991520751,0.49378420729989736,14,9401.447239875793,123719.74203753471
12,6.533928066712919,3.185767877773034,2.1997384790710184,1.1484217098688665,3.622550677744724,1.559696461161541,1.0633429140681756,0.999511302515007,4.179526091386992,1.6518275733115515,1.30710440752767,1.2205941105477678,4.204049044783502,1.5030543121325206,1.3565667334989062,1.3444279991520751,0.47279466189247443,14,8461.92425441742,132181.66629195213
13,6.533928066712919,3.185767877773034,2.1997384790710184,1.1484217098688665,4.002717314965205,2.151933266113803,1.1587930549821948,0.6919909938692068,4.2558121274848455,1.6425120139678993,1.340739975237196,1.272560138279748,4.204049044783502,1.5030543121325206,1.3565667334989062,1.3444279991520751,0.4281085599175324,14,7381.117225885391,139562.78351783752
14,6.862091601880189,5.606616624056563,0.5967566171884433,0.6587183606351822,4.034523202244026,1.780039942402702,0.722250583679003,1.5322326761623208,4.442209353100878,1.7704999811552562,1.3632960640642553,1.3084133078813651,4.204049044783502,1.5030543121325206,1.3565667334989062,1.3444279991520751,0.7359575122767268,11,8877.187534809113,148439.97105264664
15,6.862091601880189,5.606616624056563,0.5967566171884433,0.6587183606351822,4.200583535888722,1.780449309339359,1.2662294254455133,1.153904801103849,4.44786021451886,1.7612671268129168,1.3844399357249189,1.3021531519810234,4.204049044783502,1.5030543121325206,1.3565667334989062,1.3444279991520751,0.7334520698748453,11,8374.649449586868,156814.6205022335
