generation,best_fitness,worst_fitness,mean_fitness,median_fitness,std_fitness,num_modules
1,1.6515576922680426,0.1994907075959925,0.7108510292270201,0.603291997464042,0.4024288229135241,10
2,2.1663853145896756,0.3262261293347045,0.7954246557088414,0.6442483533793049,0.45166463384151323,4
3,2.1663853145896756,0.38172251101309335,0.8802137326221773,0.7260961846696952,0.419492213671741,4
4,2.1663853145896756,0.4477917505433727,0.918129882657942,0.7782872484402511,0.40667379557782013,4
5,2.1663853145896756,0.488194370500367,1.034906931003852,0.9969816604259865,0.42041677021856816,4
6,2.1663853145896756,0.5586592118630049,1.0458311917839445,0.9969816604259865,0.4098157828199284,4
7,3.463213828179103,0.6207020343243506,1.1495877256092264,0.9994779066080597,0.5815152118153671,18
8,3.463213828179103,0.6442483533793049,1.167426509521165,1.0306359724485206,0.5714234573063246,18
9,3.463213828179103,0.6691512413625021,1.1866384920457163,1.0306359724485206,0.5588006186645206,18
10,3.463213828179103,0.6840677967288076,1.2466656643906224,1.0906187087285653,0.5594528114691585,18
11,3.463213828179103,0.6973920992920176,1.2829924617569424,1.1270301740176585,0.53920467239707,18
12,3.463213828179103,0.7959876412492858,1.33688735195339,1.1429885235335373,0.5108510987374216,18
13,3.463213828179103,0.9824785541748118,1.4022635459703503,1.2097182387760452,0.49290457903639084,18
14,3.463213828179103,1.0306359724485206,1.4384465878001627,1.2684062064346515,0.4721000218273581,18
15,3.463213828179103,1.032545215014199,1.4900674385883739,1.2724118249535419,0.5079882120742819,18
16,3.463213828179103,1.032545215014199,1.4900674385883739,1.2724118249535419,0.5079882120742819,18
17,3.463213828179103,1.0930227168192121,1.5748313119309096,1.3722760204278588,0.5800994232240052,18
18,3.869958666627532,1.1357262662470375,1.687557757357439,1.4335462645762795,0.6943259226855422,14
19,3.869958666627532,1.1357262662470375,1.687557757357439,1.4335462645762795,0.6943259226855422,14
20,3.869958666627532,1.1357262662470375,1.687557757357439,1.4335462645762795,0.6943259226855422,14
21,3.869958666627532,1.1429885235335373,1.692504345245968,1.4335462645762795,0.6908970358835587,14
22,3.869958666627532,1.1781090938157848,1.7035218949416042,1.4335462645762795,0.6833546768770834,14
23,3.869958666627532,1.1910289239123553,1.7167167806930268,1.4494432936875168,0.6768730574732625,14
24,3.869958666627532,1.1910289239123553,1.7167167806930268,1.4494432936875168,0.6768730574732625,14
25,3.869958666627532,1.2097182387760452,1.7516696326697412,1.557875829377409,0.6635849972393997,14
26,3.869958666627532,1.2167115503842,1.7567704626938823,1.557875829377409,0.6599778634311443,14
27,3.869958666627532,1.2167115503842,1.7567704626938823,1.557875829377409,0.6599778634311443,14
28,3.869958666627532,1.2167115503842,1.7567704626938823,1.557875829377409,0.6599778634311443,14
29,3.869958666627532,1.2167115503842,1.7567704626938823,1.557875829377409,0.6599778634311443,14
30,3.869958666627532,1.2724118249535419,1.7813282787551343,1.5739556663584648,0.6491028125653278,14
31,3.869958666627532,1.2724118249535419,1.7813282787551343,1.5739556663584648,0.6491028125653278,14
32,3.869958666627532,1.2724118249535419,1.7813282787551343,1.5739556663584648,0.6491028125653278,14
33,3.869958666627532,1.2841239029029132,1.7943243189877616,1.6202650191332515,0.6426544006330541,14
34,3.869958666627532,1.310998161027413,1.8198668867235017,1.6239643424554737,0.6340296317300426,14
35,3.869958666627532,1.310998161027413,1.8198668867235017,1.6239643424554737,0.6340296317300426,14
36,4.326401186774911,1.3224257203336336,1.9825794696306895,1.6622930319323581,0.7584534804307974,17
37,4.326401186774911,1.3224257203336336,1.9825794696306895,1.6622930319323581,0.7584534804307974,17
38,4.326401186774911,1.362743139500284,1.9957982792683553,1.6718648410785104,0.7502440665605827,17
39,4.326401186774911,1.3722760204278588,2.093001958217907,1.6882612351875779,0.8448690331176181,17
40,4.326401186774911,1.3722760204278588,2.093001958217907,1.6882612351875779,0.8448690331176181,17
