generation,best_fitness,best_fitness_flat,best_fitness_uneven,best_fitness_crater,worst_fitness,worst_fitness_flat,worst_fitness_uneven,worst_fitness_crater,mean_fitness,mean_fitness_flat,mean_fitness_uneven,mean_fitness_crater,median_fitness,median_fitness_flat,median_fitness_uneven,median_fitness_crater,std_fitness,num_modules,time_per_generation,total_elapsed_time
1,5.737843762562931,3.7982139649575712,1.0933627458071828,0.8462670517981765,1.4496649650767375,0.6659019490873302,0.4354616495147308,0.34830136647467647,2.7742771598484706,1.328510224091532,0.7771307339348197,0.668636201822118,2.601355508396999,1.6910552215392727,0.46269618003334484,0.44760410682438123,0.892624749571747,12,10891.780059576035,42551.17355585098
2,5.737843762562931,3.7982139649575712,1.0933627458071828,0.8462670517981765,2.3055173164753198,1.1559612291491874,0.4461084345109444,0.7034476528151881,3.0827028156234624,1.462569802933463,0.8357368881074227,0.7843961245825766,2.818135625527339,0.48723576593880236,1.3893863145951315,0.9415135449934049,0.7418420556603061,12,11288.291072845459,53839.46462869644
3,5.737843762562931,3.7982139649575712,1.0933627458071828,0.8462670517981765,2.4001346044076106,0.8071347961576458,0.7814417785684812,0.8115580296814836,3.1682369653091844,1.501809431628669,0.8459429648122275,0.8204845688682882,2.8543301725863763,0.837768850442978,0.5872729975141668,1.4292883246292316,0.7659178212597513,12,11150.541847229004,64990.006475925446
4,5.737843762562931,3.7982139649575712,1.0933627458071828,0.8462670517981765,2.601355508396999,1.6910552215392727,0.46269618003334484,0.44760410682438123,3.4872898198468096,1.7070913345926602,0.9190911744283512,0.8611073108258,3.206213570050159,1.1176647081616993,1.527754472569086,0.5607943893193739,0.8438982676816227,12,11024.597115516663,76014.60359144211
5,5.737843762562931,3.7982139649575712,1.0933627458071828,0.8462670517981765,2.805734744919059,1.0430650012032796,1.0234981892455064,0.739171554470273,3.6771759691198938,1.8547846196390256,0.9062288443451822,0.9161625051356874,3.3841425327160786,1.5364473425656555,0.6293270662817014,1.2183681238687218,0.8632317360830594,12,11190.596715450287,87205.2003068924
6,5.737843762562931,3.7982139649575712,1.0933627458071828,0.8462670517981765,2.919923908681642,1.6901882405382578,0.5443731043567092,0.6853625637866753,3.9596680419349743,2.128748217673822,0.9478051082827239,0.8831147159784289,3.6927816815987753,1.4886013525990007,1.1390910509065608,1.0650892780932137,0.9314171077372706,12,11196.670767068863,98401.87107396126
7,5.737843762562931,3.7982139649575712,1.0933627458071828,0.8462670517981765,3.206213570050159,1.1176647081616993,1.527754472569086,0.5607943893193739,4.291304556739228,2.4603563543557816,0.9955452749058323,0.835402927477615,3.8094201103683103,1.8442856162166315,0.8913605169962492,1.07377397715543,0.9922629887932713,12,11271.390052318573,109673.26112627983
8,5.737843762562931,3.7982139649575712,1.0933627458071828,0.8462670517981765,3.206213570050159,1.1176647081616993,1.527754472569086,0.5607943893193739,4.2927746691838955,2.451361865949301,0.9882954833954958,0.8531173198390991,3.8094201103683103,1.8442856162166315,0.8913605169962492,1.07377397715543,0.9906856732032111,12,10848.720655679703,120521.98178195953
9,5.737843762562931,3.7982139649575712,1.0933627458071828,0.8462670517981765,3.250316943390164,0.8478300559672751,1.310260727258992,1.0922261601638967,4.46934099555909,2.6814801428409267,0.915292585193134,0.87256826752503,4.5888933694216885,3.229164233138147,0.6499068629146082,0.7098222733689339,0.9527193579759335,12,11312.123033285141,131834.10481524467
10,5.737843762562931,3.7982139649575712,1.0933627458071828,0.8462670517981765,3.3841425327160786,1.5364473425656555,0.6293270662817014,1.2183681238687218,4.727153084055152,2.9158117624394477,0.9501871522967927,0.8611541693189124,4.5888933694216885,3.229164233138147,0.6499068629146082,0.7098222733689339,0.9162930431992722,12,12561.830172300339,144395.934987545
11,5.737843762562931,3.7982139649575712,1.0933627458071828,0.8462670517981765,3.3841425327160786,1.5364473425656555,0.6293270662817014,1.2183681238687218,4.776698657190318,2.9464316134665682,0.9966771802868117,0.8335898634369394,4.5888933694216885,3.229164233138147,0.6499068629146082,0.7098222733689339,0.8610119521221107,12,11087.816759109497,155483.7517466545
12,5.737843762562931,3.7982139649575712,1.0933627458071828,0.8462670517981765,3.693778747351714,1.5300595207041834,1.1367581869981203,1.02696103964941,4.876891985961756,3.0464063916795,1.009727068210462,0.8207585260717952,4.5888933694216885,3.229164233138147,0.6499068629146082,0.7098222733689339,0.814292716636934,12,11537.139158725739,167020.89090538025
13,5.737843762562931,3.7982139649575712,1.0933627458071828,0.8462670517981765,3.7741160884415192,1.2509735942713696,1.694092489877039,0.8290500042931107,5.025508678950797,3.1953192986771146,1.010165556966606,0.8200238233070766,4.85623837583742,3.687165600788451,0.5837943232185367,0.585278451830433,0.7578874821389504,12,11681.306408405304,178702.19731378555
14,5.737843762562931,3.7982139649575712,1.0933627458071828,0.8462670517981765,3.8612372068300016,2.395704483141972,0.7237809412358814,0.7417517824521485,5.111921199159138,3.278168401248953,1.014690649919389,0.8190621479907948,5.737843762562931,3.7982139649575712,1.0933627458071828,0.8462670517981765,0.7027432510883834,12,11972.36302947998,190674.56034326553
