generation,best_fitness,worst_fitness,mean_fitness,median_fitness,std_fitness,num_modules
1,0.6933555957549675,0.21414845963510099,0.4096355724359769,0.314334528529794,0.15855077908467394,24
2,0.728381103344963,0.314334528529794,0.5217956010272904,0.5194541551967486,0.12319336492950991,24
3,0.728381103344963,0.5064515246934239,0.591123585066203,0.5304129054609367,0.08342335340642479,24
4,0.728381103344963,0.5304129054609367,0.6366777882635404,0.6222510433007231,0.06284623177638107,24
5,0.728381103344963,0.5304129054609367,0.6366777882635404,0.6222510433007231,0.06284623177638107,24
6,0.728381103344963,0.6106258092178125,0.6637922749963114,0.6439098305568183,0.04252392531804594,24
7,0.746080836103913,0.6160595000443378,0.6773377776849216,0.6923490616516907,0.04493636614086548,24
8,0.746080836103913,0.6160595000443378,0.6773377776849216,0.6923490616516907,0.04493636614086548,24
9,0.746080836103913,0.6160595000443378,0.6773377776849216,0.6923490616516907,0.04493636614086548,24
10,0.746080836103913,0.6176150727929359,0.6774933349597815,0.6923490616516907,0.04472616930592239,24
11,0.746080836103913,0.6222510433007231,0.6788886152817161,0.6923490616516907,0.04302159415394731,24
12,0.746080836103913,0.631567876012282,0.6857966030263398,0.6923490616516907,0.03637126677043944,24
13,0.746080836103913,0.6439098305568183,0.6917751070278314,0.6923490616516907,0.029705101963390462,24
14,0.746080836103913,0.6439098305568183,0.6917751070278314,0.6923490616516907,0.029705101963390462,24
