generation,best_fitness,best_fitness_flat,best_fitness_uneven,best_fitness_crater,worst_fitness,worst_fitness_flat,worst_fitness_uneven,worst_fitness_crater,mean_fitness,mean_fitness_flat,mean_fitness_uneven,mean_fitness_crater,median_fitness,median_fitness_flat,median_fitness_uneven,median_fitness_crater,std_fitness,num_modules,time_per_generation,total_elapsed_time
1,3.134773500688854,1.938123948399954,0.9442901730257268,0.25235937926317337,0.9143818480968917,0.41578826641527994,0.2819173804620921,0.21667620121951978,1.670845901288853,0.6430251476716276,0.4975388528528448,0.5302819007643812,1.5531234018272106,0.6494272638498673,0.4535291859437011,0.4501669520336423,0.5893728527808972,4,4271.388816833496,16970.073910474777
2,3.134773500688854,1.938123948399954,0.9442901730257268,0.25235937926317337,1.116700109568038,0.3459932661954524,0.3065481396769846,0.46415870369560114,1.955152036797273,0.7404972471724235,0.5429420847158206,0.6717127049090295,1.7607951654607192,0.4709427312937923,0.5173230831468872,0.7725293510200396,0.5953703068206834,4,4167.869877099991,21137.943787574768
3,3.134773500688854,1.938123948399954,0.9442901730257268,0.25235937926317337,1.4824913115585578,0.41657978989857425,0.39998172413658284,0.6659297975234009,2.224041330099686,0.8457420452998138,0.6554750735367658,0.7228242112631057,2.207140217764118,1.032351008764531,0.6634234934994457,0.5113657155001415,0.522060674077361,4,4080.5840973854065,25218.527884960175
4,3.134773500688854,1.938123948399954,0.9442901730257268,0.25235937926317337,1.6453830978069626,0.6561186149931854,0.46497226918596124,0.5242922136278159,2.294478242914837,0.9035505337721239,0.6881682326953517,0.7027594764473617,2.207140217764118,1.032351008764531,0.6634234934994457,0.5113657155001415,0.4561033497483979,4,3786.1403102874756,29004.66819524765
5,3.134773500688854,1.938123948399954,0.9442901730257268,0.25235937926317337,1.7728426267754795,0.2885227187967166,0.8655180713900668,0.6188018365886961,2.386629444643076,0.9900747856664395,0.7369465855402104,0.6596080734364254,2.241513415039563,1.3325644134355163,0.3979019888022431,0.5110470128018035,0.42327168245905383,4,3835.555006980896,32840.223202228546
6,3.134773500688854,1.938123948399954,0.9442901730257268,0.25235937926317337,1.8813223678574724,0.6801663659777509,0.6502216741994934,0.550934327680228,2.4318938751032944,1.0099343544301598,0.7278008400225795,0.6941586806505552,2.2701948301697406,0.6924190724807303,0.788091750157926,0.7896840075310844,0.39139371794311284,4,3977.6622264385223,36817.88542866707
7,3.316516296438139,0.8107670301486019,0.6688099741781295,1.8369392921114072,2.1392283893313895,1.0389964303671917,0.6117433369732359,0.4884886219909617,2.5216806452044964,1.0011981240277616,0.7308903360600635,0.7895921851166711,2.444716404630248,0.785547784638977,0.7749475700892513,0.8842210499020197,0.36711788167461296,13,4362.746264219284,41180.63169288635
8,3.316516296438139,0.8107670301486019,0.6688099741781295,1.8369392921114072,2.207140217764118,1.032351008764531,0.6634234934994457,0.5113657155001415,2.6224578326927377,1.115223201648943,0.7551797786182992,0.7520548524254945,2.444716404630248,0.785547784638977,0.7749475700892513,0.8842210499020197,0.3843209476068659,13,3919.3063344955444,45099.9380273819
9,3.316516296438139,0.8107670301486019,0.6688099741781295,1.8369392921114072,2.2539938378836557,0.7130152679481604,0.9403982855467256,0.60058028438877,2.8442749884438134,1.2780734799557725,0.8165616078473779,0.7496399006406641,3.0105634773235037,1.256277790481216,0.8442980290867095,0.9099876577555787,0.3603786494180869,13,3897.0576887130737,48996.99571609497
10,3.316516296438139,0.8107670301486019,0.6688099741781295,1.8369392921114072,2.317225515919426,1.1518285721422499,0.6643620645760826,0.5010348792010936,2.9145697859379087,1.2852768039513833,0.8035326049357648,0.8257603770507632,3.134773500688854,1.938123948399954,0.9442901730257268,0.25235937926317337,0.3423432104955407,13,3823.9649646282196,52820.96068072319
11,3.316516296438139,0.8107670301486019,0.6688099741781295,1.8369392921114072,2.444716404630248,0.785547784638977,0.7749475700892513,0.8842210499020197,3.0865668102165946,1.344893413037617,0.7856426198680995,0.9560307773108795,3.134773500688854,1.938123948399954,0.9442901730257268,0.25235937926317337,0.24517429737678328,13,4244.632016420364,57065.592697143555
12,3.686104761518367,2.227570235953287,0.46480060700825876,0.9937339185568209,2.854008981532375,0.6581877091333111,0.5007717696426139,1.6950495027564496,3.198227524897699,1.5019534401295056,0.8175163803778818,0.878757704390313,3.134773500688854,1.938123948399954,0.9442901730257268,0.25235937926317337,0.13900020881483455,16,4227.192757368088,61292.78545451164
13,3.686104761518367,2.227570235953287,0.46480060700825876,0.9937339185568209,3.134773500688854,1.938123948399954,0.9442901730257268,0.25235937926317337,3.2117266763150933,1.567346186702352,0.8356333986219528,0.8087470909907901,3.134773500688854,1.938123948399954,0.9442901730257268,0.25235937926317337,0.119514790559642,16,4147.611860990524,65440.39731550217
14,3.686104761518367,2.227570235953287,0.46480060700825876,0.9937339185568209,3.134773500688854,1.938123948399954,0.9442901730257268,0.25235937926317337,3.217784769506736,1.5297676227606403,0.826450725327033,0.8615664214190646,3.134773500688854,1.938123948399954,0.9442901730257268,0.25235937926317337,0.12006548398387479,16,4343.433309555054,69783.83062505722
15,3.686104761518367,2.227570235953287,0.46480060700825876,0.9937339185568209,3.134773500688854,1.938123948399954,0.9442901730257268,0.25235937926317337,3.225193738767425,1.4781160935498256,0.8139248089602531,0.9331528362573477,3.1752997827602374,1.5159349903268733,0.8439928808699309,0.8153719115634331,0.11952628379995674,16,4497.608474254608,74281.43909931183
16,3.686104761518367,2.227570235953287,0.46480060700825876,0.9937339185568209,3.134773500688854,1.938123948399954,0.9442901730257268,0.25235937926317337,3.2507769876030426,1.313728872513876,0.7738508727087134,1.1631972423804553,3.316516296438139,0.8107670301486019,0.6688099741781295,1.8369392921114072,0.11603597785090639,16,4769.232626199722,79050.67172551155
